ID,Predicted_Salary
job_385feaf1ccb207a3,162694.63
job_a26efd571831f2eb,125463.649
job_241cd018f9b9585a,98281.29966666667
job_25cb0f25114305b4,105672.47
job_624a049e6363ad05,119758.189
job_0c9832856db3a924,137448.77865
job_8b9e0858856a0897,91784.66616666668
job_228dd2b4e73f713a,106960.925
job_1de3a4f8d13a5e49,101909.315
job_9d63e88a0d3ab419,104597.845
job_7ced1e1cebd9ed2a,111004.23200000002
job_d1b5828a266d9ecf,95984.63699999999
job_63295fa6324541f7,25699.382333333335
job_a2a3015ff1a590f6,185022.455
job_44741262d7608d63,81090.522
job_5eb48e6eb1314889,103410.97899999999
job_68a988297cc6dcbc,183430.75
job_1eb3640110acc374,108266.44247619048
job_557b3436f5e2a0c3,97821.509
job_c4ced4f7d0700d7e,128178.94700000001
job_c9c873229223741f,147750.0
job_57f3e3a6910996b8,64162.58400000001
job_d29f8a38f6eccf49,106298.095
job_3b507b8614c5540b,104452.27
job_7d0fe01d8002fbd8,73333.116
job_585736f85070fc5d,80775.58275
job_5acb060241fc1283,77269.034
job_2a50be70c1583a22,86669.67
job_44d36df4ab6f2744,110872.156
job_a4685cccedb4c576,105592.065
sj_89a2bfe35050919b,106418.92
job_157325f3fef602b2,101289.573
job_af0d336abcbc7cd1,104339.785
job_ac79429ab544ffbd,105060.77699999999
job_765e4da121955407,156341.18
job_d27198a4bdad11fd,105904.295
job_8e77231aca42fe5a,110150.338
job_a124ec9c1424750e,101334.151
job_7551e89d30aaa7f7,117807.405
job_8fd25c8c117e6177,105301.075
job_d581529c57f5b5d1,105002.305
job_28a86e9c73edc7d7,103022.227
job_5a139683d0c8006c,92092.55
job_8fefa86da866ee71,59474.753000000004
job_779c758e4917e30c,123619.93775
job_fd497a6438e72e85,71334.35725
job_8ff058b09f96c08c,117127.39666666667
job_bc3632b534dc5c44,107109.289
job_94c602b3e9d345c7,104794.81
job_6b760e54544c9a5f,96870.6846
job_3b1369c333547847,79443.73130000001
job_8ec85e8268db283a,125000.0
job_d7aa98d8dc505d20,128190.29
job_658c3cdb793bc407,110163.18699999999
job_2b359564c5cb9500,78361.55
job_34f1e756c31757be,103711.35926666665
job_c3e0fe6bae93b422,110842.815
job_e0f229b1bd5a4523,129063.90380000001
job_e49f7ee8f739a913,107365.81899999999
job_2f1f0bdf47c6311d,68976.12
job_64b7fad04d98556d,105212.61495000002
job_5bf81425007c2f3e,104168.325
job_cee311f42b4ef305,97639.745
job_aef01005c7a5e2dd,104044.885
job_e9dae7be1446125d,104933.258
job_40fa7bc5b0c8ea3c,103111.965
job_63d8a06c2b3c33dc,123156.6875
job_74e74ffc82f20636,80237.2905
job_4abb0191a018b5e0,104504.08099999999
job_2da7a58341a791f5,103357.42666666667
job_f6db08b1fc128fc2,89852.5
job_02a23138f277cd57,106744.2775
job_e75fc524c79cfbbf,101376.115
job_b6f01047b81b7364,101131.7
job_a7690e96e948be81,92172.75
job_ea7de8c0c51f61a2,98544.555
job_278b7af2cb853ba9,105177.84
job_e2f12622d3184968,98453.28
job_7874d552f181fc1f,104951.469
job_d97b3f635c7d832e,102459.729
job_bc87a1e28cfc77b1,149084.06
job_fd02118fa962f428,104629.375
job_6636ed3bfecb1b37,112126.70150000001
job_fcc902049dac262f,165868.89
job_225c18becd054f34,104006.68239999999
job_dc72413141f7297f,104139.95766666665
job_9cdcde2247e3ac32,103525.56300000001
job_860a1c78ca93b0a4,105622.9
job_eeccdcf34f3618f6,103013.212
job_b63f22cc845d4d90,93751.02733333333
job_73838d0852e27a6e,103635.661
job_8d29333e94711afc,149295.40399999998
job_7792e9b88ce7cf22,62729.93
job_bca172ff22cffee4,38232.432
job_f065c2a62ddbee68,116931.04
job_2a34a46d5d455bfd,105668.92
job_f840f780442b206b,96238.567
job_cd0e995201bb9d4b,113555.015
job_84e78c679220f1f9,102801.40333333332
job_6e4f51694d5901eb,87028.00385
job_836e1e920c9dc1d4,108801.45800000001
job_4356cb1aceda1c5d,100512.058
job_a64a4121f8d13727,106549.08300000001
job_6f6f7e0c64ec2463,104602.905
job_e9904cbe122c24d8,94207.651
job_fa332d61e00fdda9,102042.962
job_68541df894ff9cc1,99818.335
sj_66cca75758628e38,170961.3059
job_5446c45fd9a0391d,105637.995
job_514e3f4602ed9595,123308.73800000001
job_56d46d8bf6608d01,118350.409
job_f8c2ce78e0578111,108767.93
job_ae9bea9e3ec85df0,106038.86485
job_ab778eb91151b39b,104193.62400000001
job_6a79cb7d4ddc5232,103771.16
job_44648255d638da8f,102447.26400000001
job_79f94f6f6efe7095,107270.481
job_115381720ef3d0ae,100461.05
job_fbf8b068714b46c8,160532.68
job_ced81189d004147f,103514.09958333331
job_413ccc2b70ad041f,107712.54333333333
job_95bbfd68ea07a7d7,78098.056
sj_be990a5afe0524ae,126463.89395000001
job_bcb2b3f79e2849ca,112498.6263
job_5b947b73a8bbe573,51632.0401
job_7a785f9ffdde2f46,110996.133
job_e74dc18f5acd1429,138261.415
job_e4dcdd12e55b8cfb,104711.135
job_76700cdb7d9f16b0,130834.927
job_89a65b2a0b9d3b9b,80367.425
job_0da6b52fe4668df1,123507.91014285716
job_b6533d00ccb0e53e,104367.811
job_9329c5a5a9e492ff,103716.12
job_6763511a85ae8e49,105016.784
job_69534b81cebdd862,111055.77955
job_10d5bedc565095a4,101574.35699999999
job_f0eed06ce05d82e5,94565.675
job_3dfad93eff29ba14,102673.97
job_07f1801a7b6871c2,106571.75200000001
job_759f0311d00e08a5,105673.68884999999
job_21a7d382af6c304f,104458.79
job_4949d8c73a2f1a97,88827.62599999999
job_b0d8c2ff067ccda0,105602.41
job_fee3d4337e0a291c,104165.62599999999
job_a21c47c96b4bc5c7,104909.81800000001
job_10126e7534ff0987,89686.58
job_aa13eb52ee6e3afe,49232.390400000004
job_3523c3adc2d1b809,102898.082
job_aa70c4be3cb5a8ec,106452.6
job_56d6358f27933b77,143801.03499999997
job_debd38744145bfea,108466.98599999999
job_b5f993fc1865f689,104672.645
job_4e2f4468f25355fa,104666.61
job_7e6656ebcbeb0d11,104376.86
job_cbec242eb28136cf,104968.19
job_2fcf06fd9b0d78f5,98319.72
job_c4f37544a8688574,103990.851
job_ee8abc38049df502,108032.9
job_337964f74e711090,99079.805
job_e1ae2519d87976b9,104379.645
job_baf6b66988f99340,113905.56
job_29b448eac54eeb9d,91659.168
job_deafcab8d34174ec,113980.272
job_3d1c4aad03bea0a1,101689.165
job_8c21effd52a3891e,143255.738
job_9d631a60903324dc,208485.67
job_edb3df33172fe322,105453.17300000001
job_7e1a12db7c469088,113650.60814285715
job_9bf34dd8afdeeda2,108169.65199999999
job_2c9f4bbbfd917eb6,106062.585
job_77f59da70c810146,103753.515
job_459fdaec4e034def,89760.32999999999
job_166443f7c72137f2,110698.03299999997
job_e642fe8408dc5d43,104515.6
job_01421527b38c82f3,103474.62799999997
job_89a2962716fada9a,122595.213
job_9ca023dc6e867cc5,99450.75
job_82e75b9661418505,101585.94800000003
job_bf5e0ee86ca802d2,101275.832
job_5c0a716776d98922,101805.418
job_1c693526077c651d,155473.54
job_5c3748b5da46eb6b,38357.365
job_6f8e70bdce923f9e,150530.765
job_5b833ea387737433,112266.972
job_690dc7aea0fae1ee,104343.1798
job_147bf033c9eec4db,104565.895
job_8ce461b69367035b,100220.42
job_887c9072b17fce32,105475.509
job_3be54c9ea28d31b3,119236.205
job_0a3b9390391bb199,129062.994
job_ed95194b10310799,171722.655
job_3b48a53300aac045,258490.0
job_e491dd719f912690,104252.31
job_1a37244d469e44e6,103358.27
job_4367d0c7b3873520,145740.95070000002
job_7e4b79df23eb5f56,117675.62
job_e584c074a3642caf,69985.549
job_bcea200e2f18c646,143152.792
job_b7ff4dd054352525,93172.81399999998
job_a955c7ddfcd6eb37,140423.204
job_3b42a83918cd0615,104249.07800000001
job_26ccc629299f7eaf,86823.60899999998
job_cb70d1fa93e49297,102725.502
job_bae15f75b626a14f,103419.265
job_0665a17b21411971,92465.035
job_6b6075ab382f7e51,81542.21399999998
job_9ca18b13e4975d02,102357.10365
job_9f5129503d92fea2,88583.45700000001
job_174c49bcc924343c,107602.04333333333
job_202fbcb20796d3cd,101692.51615000002
job_cf2c88abebc99dce,104721.3225
job_a7f45c0ab6bb59b3,73955.69499999999
job_ea6dce93ccc8f591,84008.621
job_9d2b88e4e7d05baa,106732.73
job_e48a353e062d8317,74494.505
job_28162dd96d9b7a0d,104591.89
job_712d3266b8871255,104859.07
job_25b29a610ba38aef,199154.95
job_20bb33374bd8856d,102066.745
job_aa4e78e78b0e41c7,85714.8
job_7c7618b96a8a6610,104900.55
job_ff0f7dc1ba0bf178,105583.695
job_a4716ce247b321eb,101783.65699999999
job_c938c0cdf9118a1d,78184.12675
job_ef21bade529b2c82,103055.51
job_c6fb03716263fef5,104057.63699999999
job_0fabb818d68097ca,103288.27
job_f0d804b87e7e9c15,102709.21400000002
job_9ad9ad5feeca89ea,103968.7
job_e9d88dff1f8a89e4,100462.34599999999
job_018e742e8f7ed3a3,106698.885
job_eec8e2b91b65ec62,99527.51066666667
job_52869eb0747f4754,117352.52120000002
job_8b7544c68da63b58,104214.31300000001
job_36f8afff0606e7dc,85091.605
job_2fa9c74fa0596e32,94395.00395
job_5de691f5f49787f9,83433.31900000002
job_fb952a4e3ffa938f,104134.07949999999
job_2f8a179fed44e3a1,102484.0
job_4c4e1b2fbd30cff1,128380.284
job_f308cc405db8c429,104546.65199999999
job_8235ff3ceccbef41,106615.12
job_4650eb3eada4fd54,104954.745
job_4f594b6c911d8224,99601.96225000001
job_4ae23e26a40e450f,106184.15214285714
sj_c6562ed44931af56,102943.25099999999
job_e5d9664d76ca2480,123844.16399999999
job_a8ae962311ef5532,104739.888
job_898e305e94595853,110119.56651666667
job_424965b88d72ac99,107246.96800000001
job_5c93338b03e77cb1,84471.71
job_ae586a997c7a077f,99951.758
job_e8d11b42f9e1627f,91900.1425
job_bce78ad02bbdc6a3,109431.19
job_c5e79eaa21370ab6,107520.075
job_24f63cbaeef79d9f,94388.64284999999
job_048442a396baa591,112690.06970000001
job_9825d539868fadca,58781.957
job_4fb36e73dc88754e,96002.455
job_cf9b1cefd79ecd59,68531.13199999991
job_3e232181ac408876,110005.123
job_c87981c374bbb3c0,119004.01865
job_918512cb5251eb4a,103899.109
job_837e0391aeb9b294,103985.962
job_f265121a7da5da16,105909.85833333332
job_1bfe6f135deb3e4d,52627.71300000001
job_99b96a1e55265c84,104779.55699999999
job_5917b9a558af6ad4,72892.5
job_8cb507c34f942c92,56772.39045
job_335f19219f561dd2,105498.325
job_7d21e88512345128,97393.362
job_4cb4874128b3cc00,64951.454000000005
job_f49764effc9d1a5e,182303.03
job_bf8d19b591589086,118121.03349999996
job_3d444200bc8d1236,100560.87
job_89747ce8472f065f,109929.06800000001
job_e5f81e7e80da66c8,104547.005
job_1dc018b237e8be0e,92992.436
job_0c3d9350e622d74f,104267.005
sj_94e2ab8d6b2929e6,102886.49
job_de93f0917dc3c2f3,104445.712
sj_f3e04a6e482b9b97,98301.22083333334
job_7435d8b867510083,105744.455
job_0befc7be4ca2e80e,179605.52299999996
job_9fe22d6a9aedbc41,162888.265
job_3e5ba424319dd0c5,60162.0
job_747fa4d8226ae768,78322.27
job_832a20d5e4744444,118769.36
job_5ce0b64c2eea7bfa,101490.0375
job_f41eb0c4d8129708,103358.68
job_ba5cb4eb79f7e29c,98638.119
job_d9bdd5bb921e9a33,103821.41699999999
job_201b02720535287a,105516.015
job_2c7cf74aa1e0ff69,89023.40496666665
job_9c098cb23b60898f,106978.025
job_b42bbb8e31bab6da,109772.64500000002
job_479d3c19c67dc956,106216.63
job_f512bab362124bd7,100448.617
job_736ab19ef6395159,105263.353
job_5fe7413c8e221379,101658.115
job_e51f483a8649b5c8,116019.8009
job_c5ef21af5ba0d890,134769.43375
job_736ba57d63231caf,106091.51255000001
job_6505dd6594d6fd8f,111337.705
job_45e1df0e1e246d54,103061.80099999999
job_b0a172d3f6b206c3,104738.87375
job_5a5a9287750a2b42,101980.38
job_afb8f9ec26523dad,45573.441000000006
job_60d9d29b85b13876,97743.64766666666
job_0fa74b668a4ca596,105423.525
job_b72fb5f6d7376b70,106997.594
job_08dbb9578b4067d6,105176.195
job_fe2d0e2374188864,107329.285
job_0d2dbe92974c4ce7,86364.91733333333
job_0ef7dfc27f86652d,92743.19344999999
job_17d2bd8f5139a456,102004.487
job_84fa70a7523c9af1,104509.58
sj_646bc7ba53590776,100246.53100000002
job_407e0219dd7e3f66,102594.055
job_3266db2ce9cf4e2c,68515.87
job_b4b3b4b18150d075,87265.945
job_bbd460c51735ad0c,107583.95
job_25cdf1d3b495d714,105705.495
job_afc0a415d99cf148,107926.844
job_09217c567e843b53,103845.47099999999
job_9facad052994bc77,101794.834
job_f838afc48fc3d6cb,98151.517
job_0b2d63ba9be3b135,105857.633
job_d5fd4d91c3f0da6f,145377.6864285714
job_f5164123751da483,104820.81
job_61f1cda2eb5e4ddf,101880.567
job_54cda3e9db6fa7fe,129666.165
job_3715bdf4790e105f,102949.058
job_c4d8eb8fb04a78fa,103688.29
job_bfdeabe565d56e76,107816.90800000001
job_4c4d415a5f8db37b,124547.44166666664
job_239fe959fcabd987,103495.17899999999
job_be4a35cf60941870,105680.64785000001
job_350223316329732e,90046.13945
job_bceff9b6b9fe8402,93366.23866666667
job_de664720f5d33ead,102781.204
job_1a862af2a77f4a5d,127777.62100000001
job_0d2b64f7eee7c148,103559.59
sj_a41e9d52211f5c88,103666.83
job_dc0213c570169f79,103282.19
job_9ae4ed0f87faaac6,103310.505
job_279758464ff7568b,108511.51880952381
job_aa8b5c3c91b842e1,103012.16
job_b7d27305b00c6ba6,61007.386999999995
job_81b10241d7358728,107455.45978809522
job_406abdb8a3a7d1b1,62578.977999999996
job_10bdf64009bea9cd,119312.375
sj_9649d0cfa327a466,104463.92
job_4840653f0a552940,107276.006
job_711027c0787b4f81,94927.865
job_c8d7a09c1f0163be,73847.165
job_d5b3db37c5453b40,133607.43899999998
job_11d90ec85b6de6a1,112235.92433333333
job_c13918c453b00450,103845.68199999999
job_f49bd17e307271a3,101770.979
job_f56b20261920aa24,105862.40980000001
job_ffba2dc94cdebe29,89287.755
job_ce8b5ed7383deeb4,109768.006
job_ab77b4ddf5ead31e,105312.17
job_8ae9382627aee636,104791.865
sj_cbb5dfb55c9acc77,103100.86299999998
job_0c1e682d8271b690,92903.8642
job_0c2210f7ff4e7e2a,104905.558
job_55e53a4f65a75db0,104055.13799999999
job_8dde6ebd14157676,103475.88900000001
job_0d2293366a4c0bd2,104840.584
job_84a5b94870c931d2,70772.14600000002
job_bbb69505a3a90974,89242.30600000001
job_d467e1f1b75e7364,104327.33
job_667b8df722756351,119201.14
job_d30dd65a9d12ff95,104760.10399999999
job_27addcd34050473a,126943.41375
job_85142f27bd94fa1c,104425.021
job_f2bebbfcc473349f,68620.8716
job_37f47db2c5969316,105492.10899999998
job_3a6579cbc1b70476,124173.135
job_8f082edefb6d26d2,102376.6
job_cb15e82c8f8a007b,106309.7575
job_2f09cbc48ba52c9b,95113.492
job_cb8f29def4b3989a,186074.18
job_b6555d0709c32d35,104511.86
job_d3133d2a3f464892,103981.68205
job_b8ea98c9060f6a9d,106684.79400000001
job_c363a07fb077cd5a,110450.27699999999
job_eb18155fed9fda9b,120067.71865
job_c421bd99ddc04f93,115983.31
job_8658dd4aaae950b7,37020.615999999995
job_a0d0e2f71699238a,101829.005
job_7240d8c678a4a650,102115.735
job_f236fb5b9d9f66b4,105706.33785714285
job_1eafafb443b9719a,80693.63966666667
job_07958cea3962a6ca,108012.337
job_07bca718f27cb0d8,111467.89
job_9362805c081394ab,80260.239
job_c4ca6a5a9ef00764,120239.00266666665
job_c52817dd6487017f,95743.16333333332
job_3ebf8de46d6e1ec6,105332.275
job_c5c1d5854798f603,125164.9
job_fa9439d48a7fd00e,102815.061
job_ac5d88e212e39407,99978.655
job_cc833986bbbc110e,99744.484
job_98c0630b5efc3fd0,105833.65
job_e36b6f51c1c7e883,105086.775
job_d926e4d5f984d67f,77530.709
job_d7fff9d518e2e083,119659.84
job_9b1f6a484eddbf8b,104797.069
job_ef5e8edff4158df7,105468.05900000001
job_dea82ff948dd157f,101491.38
job_7ff8c136ddbb1da4,99487.71666666667
job_f64abe8c850cf65c,122649.08404999999
job_d0d5f1ea6c3e7892,55867.012
job_5ace16d1d5f7c816,88083.13
job_ce179a697af73208,104461.87
job_018202e826f20df0,86621.852
job_750a4e23a9149927,173118.01
job_b78711b902c92b10,89174.538
job_5bb121d63e58ebba,170272.925
job_ad90d8a4a5c08050,103562.155
job_d2a5f3298329cd92,98700.45800000001
job_ef2fb7f9d68673c4,78526.9247
job_4eb194e9de6cecd2,106974.06399999998
job_9f8c1b756e7f7fc4,108896.22
job_a99b4baf9bcf4bbb,137438.92
job_8a766a9dfa325939,105070.47
job_9bc474bb4d547c33,108537.67
job_3ff58878dbb38555,104503.655
sj_4de1945835f4aeb3,86096.884
job_b782010c99a4efa8,103648.214
job_527831e1f09a1db4,91367.435
job_4f667dbf8ddda8d8,77333.564
job_2b457941e4d4f977,73539.459
job_79583339d3506b2d,99463.07199999999
job_8ac3e30b8675a748,103310.785
job_4071e0a7fa23ec87,105315.215
job_f6cf55ccbc397b83,104880.05
job_36e96f7354ef3d46,112597.35399999999
job_ebd44857526425e0,102225.909
job_ed56d961ce2a032e,104467.867
job_b83465fca6c3bbd3,125055.5
job_c5ad6e3d065e38ab,98876.83
job_b24dfc47be9c08af,99640.9137
job_97d94265f13d8f73,100595.995
job_d14dd0c48ed74fa2,88288.12800000001
job_a8db8edf110dcde2,122571.1586
job_f4a97d1c28c33ea9,104168.65
job_8a09068a8e47255f,109147.9
job_a80aaa8ff9525c5a,110772.41699999999
job_d8b5daf2b1014b63,102076.76600000002
job_7df0841eea60802f,112446.75400000002
job_7c5f7746c48b0073,93318.383
job_c52faf09cdc8e1ca,103975.53199999999
job_04e3f9384e69def2,105232.265
job_107c2bb6c3e048e1,102297.713
job_f5cd51f3d1a84902,72825.31899999999
job_341db8f313c51c13,175989.40476190473
job_f3715935184f8481,103066.362
sj_9ca4d291edd1b5d4,104614.181
job_0775fd90e99f9370,104766.844
job_8bd69bf72be69114,96520.46
job_5c8054794ff80f00,110053.795
job_85a9cf771ab752ed,182063.45
job_d4c17962cedf7d4b,115387.597
job_5a6b854d7d049a78,80272.52539999997
job_3078285d3767b921,89535.317
job_92e3b08d02ce7c3a,173689.18
job_4bac1f81c7f0ff06,94642.7355
job_63d825e92c0769cf,89254.7
job_1578632fc4efe6bd,102177.61549999999
job_a0ca18c5b50ba251,104270.84
job_a1e774c0860481bc,107374.30099999999
job_96890a6a1a440541,103208.92300000001
job_da79aa7164cf1c2e,102789.171
job_c09affc9f418cfb1,104527.28583333334
job_141ae3994fae1ffd,227008.18
job_5afe55d04161838d,125496.65
job_13a0c2effa94ee4c,101838.045
job_dd50239ac7ec2321,105970.31600000002
job_d9131b926940f12f,182476.105
job_5138c2e310b226fe,130993.32
job_9a235789594d4f56,86558.272
job_d635dc41203d6848,103660.243
job_caba663e1db49659,105654.24
job_7b554a26ba511002,124719.088
job_4a6143b1f303033d,87220.337
job_6033dadb47c320d9,80024.57333333333
job_f1ed38b220606742,102486.146
job_98283ee8a84ef07a,99030.17399999998
job_475b9ebbd45717a3,123666.405
job_112c64b3cd866499,65680.01
job_d27738edc891a667,102629.97
job_8742051d2aec108f,103861.75833333332
job_d4f30ed9eadb211e,85328.98800000001
job_6fb48904e68c0c25,102104.88900000001
job_925db678981bcf2a,102799.70533333333
job_bb2292e9355585a4,88266.36
job_6aed7aa9a4caa4f1,104637.24
job_7c790fe8cd2ab490,104911.585
job_7758ddf482f1b165,99258.19233333333
job_6174f9d6e073791d,103718.37199999999
job_9ce2ca3acf0764c2,74237.71600000001
job_086bab9b7d437eac,104433.38
job_7ad04a3707a36f50,74013.802
job_95f58f782b4e3972,108574.215
job_44211b5252ef3e78,105168.925
job_e2eb11d4b0ab6b59,104315.82
job_a4600e38ca70256a,99596.12233333335
job_0ee48799cbbaff65,99043.84
job_5c15729a3bfda01a,101961.32100000001
job_cf6aabec57e74e73,102332.735
job_9574ee60131681ad,101750.75
job_80eb10339c5bf7bc,99525.93449999999
job_2b93c57c5c61f61f,78011.61599999998
job_c8378c8297305b69,105580.29333333332
job_c739693ec06bc232,95990.62199999999
job_9d84c70c274c4f89,112500.0
job_b5d5399e168f9208,103565.288
job_1eeb6e1c777aca33,104153.285
job_f4c76e669a94ca69,99108.01
job_373fe4968ecaa0ab,87754.18
job_00abd70b1e4907f6,140647.095
job_d7589f1323931100,112129.15795
job_d930d498c849a444,102729.50300000001
job_6b6cd8673adbb7e2,105571.325
job_144bd06e0d5f4ddc,104949.08
job_d5e7e75974b1b06f,104786.84685
job_bf28c713ca5f76f5,104354.97
job_58fe653474130bb0,103175.44
job_112cafb90e2a6d96,104658.365
sj_de422e6177e8ede3,87016.3063999999
job_a2f6af444180dc51,105052.545
job_51ccfe2793ed9951,69741.90100000001
job_448ad9c2a750c26e,137320.755
job_473bd7a53ce599a7,94948.084
job_bf2d368aebd9a242,81767.282
job_5d1a8d1d49ea1558,105064.51400000001
job_2cee2ad38c72bf11,151971.195
job_aa5c3c15cc0a00b8,103675.159
job_2ba94cd823dd6774,106889.53165
job_9f80491de772e5a0,140980.855
job_dcec0a3fcd7b817a,203508.36
job_a7b741ddd55a01d3,105829.245
sj_2c9f2534d2aae220,103370.385
job_7b36c8d2e9b45ad9,89950.0
job_73c41a8cd1e33eb5,112235.92433333333
job_d9e2420c22470556,62852.08
job_a495a81e1441a9bc,104390.945
job_40d69bf596f4e51e,75532.59199999999
job_bda9df99c81811aa,105566.405
job_6f2ca890f2c62ce0,105974.245
sj_31bf7e1478c604b9,62996.08933333338
job_4c9e397fe47e37b0,131872.241
job_0987deeef015085a,109491.60700000002
job_64dee861673924ab,110155.75
job_d064157b68cf1df3,98999.039
job_7f7a185825ef7e9f,124970.5952
job_33e861c36da148af,114485.93
job_0fc51c274ccd7d8d,109870.975
job_f9b829989676f752,132644.66
job_047b28427ff63987,99037.985
sj_9b7504063896d64b,105055.07699999999
job_d37613a3829eaa4c,105611.3
job_e2317b3154109084,104627.396
job_0efbddbeb8160a1f,118788.52475
job_fb2974661005915f,104283.41
job_668f8bc91ba0ea4d,103999.79733333335
job_de71a49acfeb2e62,103797.54333333332
job_402a66bdd563b3e8,102780.18
job_25ce6fa4516cb56c,165597.1
job_506dfc87692478d5,116785.4
job_1c4876fdd3a1afef,106160.925
job_9040d01192500a1e,112598.105
job_03ca5644dddd97b6,97242.84599999999
job_ae263cad05f54642,100914.65600000002
job_0a6767fed4fe3b62,104798.03
job_cd6132e663065802,104324.037
job_0ae7d120cf1a4415,117960.67485
job_17700595284a782c,85524.26016666666
sj_4cd26bca4e2c42d1,75658.94068333332
job_cce857943ea1a4f9,100864.35566666668
job_5bac05c4038c9491,84752.33833333332
job_3cb7d954e8fb9dc9,77974.09
job_947dc78d0a68abca,90825.27
job_7061e90b6848bf03,104377.597
job_9f2a6003a3053a76,101523.466
job_a1a415d66812ceac,94211.811
job_864f78f461f15f01,116655.30900000001
job_3e1208ffb2d21c36,106253.97
job_ad1d9f4d8e84569a,108978.14
job_d83fb7f93f9414c4,103766.6355
job_7dc468eff193889e,93960.08649999999
job_b07203f68a7e65cc,104751.735
job_7086f62e356a26ab,104110.265
job_833d95a5a6b73a77,106870.29
job_cd01106fb3dedf7f,104850.42
job_8360a0ed185ab646,58054.852
job_fb0d95fef4200456,95238.69554166668
job_738cc8626926d406,66988.93560000001
job_f849fdfbc1bff93d,129556.75599999998
job_3aa9e91a62188c87,105287.045
job_42ca2397789a3c3d,117890.261
job_531f1e51b0b653e7,102613.585
job_7e617a6a366748cf,124191.49
job_e1afdb43467ab83d,58792.0
job_0ce66138091fba3e,105780.84
job_232aa696f26f5896,103513.776
job_74e1ba42edca5e96,102699.77
job_4f7c1b9ee566c19e,104050.454
job_fc417f82eb7b33b3,83066.077
job_ab1ebdac354d055a,104982.08
job_761ead11c589dc94,102619.734
job_db19327b00f53018,74702.115
job_e252a4bb4e6e507b,103201.645
job_e44b5c956dc16f2c,100983.89
job_688e16f6ae2c5cce,105215.155
job_bc73450ed191ba52,104992.295
job_ffecc42c62cdcaf8,108682.43800000001
job_8c39538fe4005233,101711.36399999999
job_2a64b802fce832fa,108582.811
job_fb528a4d76aeac12,136195.747
job_3cd9afa01bd90813,100118.1409
job_b3d7584c2309f199,78356.633
job_1bc978df67d13540,103981.355
job_c3e0e4e6837201f5,115739.159
job_3cabc017084b4954,224412.965
job_3ae3467a8c3d3dcd,89934.0
job_479e026e12c58566,88976.91
job_f36b0811d70cbcda,323264.85
job_9f84c3d2cb2e0963,194941.345
job_0f861974db94ecdb,118828.78
job_9119030cc881a5fe,111096.07765
job_481524a4bb041800,94495.49900000001
job_2eceb16086893c7c,89741.82699999999
job_0d0794d82fb77a97,110118.231
job_76cca736ea71f31d,97178.765
job_080e8a9184bd2dad,114691.9
job_f9f44deba7b0c709,106253.74
job_66a1367aa56e94c7,104658.42
job_381c4278ac21bcf9,104845.38
job_9aff6882b5731989,100064.62980000001
job_6ad9f82b625367af,97962.125
job_e0637375f5501cd1,112079.9485
job_2f96f352505a74b7,104551.81
job_ef69e720c24833af,104799.665
job_27f3971d79d321ad,103474.16699999999
job_2c55866124913a88,78946.211
job_905f34b4f9e677ad,87178.272
job_e3ce19af90f191cd,100709.462
job_dba8863f524233ad,83562.91
job_55779f9226d6da32,103296.795
job_c883b3d6068998e4,194242.47
job_1fc68f57f56b440e,101522.219
job_a76dc8d8892e9a15,73847.165
job_3f899a9770861f69,106229.965
job_a7f111049574d417,113179.552
job_3b5407f0764c0791,109504.845
job_78441c70511aba93,105192.51
job_0e9ba3022330b76b,74295.30023809524
job_969959a2cdec7b43,106776.82
job_b51565e7ed3b2118,70217.40866666667
job_aa299cbce36204fc,110775.729
job_c0bf3d2821e4cde6,99680.53300000001
job_1c98543018716629,105235.245
job_a2143e73cef3bfe8,103674.565
job_8260bb3a4fc058ec,104457.61
sj_60731ef97f2a2e55,104504.31
job_53a146fcb26efcdf,101866.745
job_7d999fbf9eb43f2c,115169.168
job_3e60098bbc186552,120452.368
job_59b58ca0dd28529c,106285.315
job_13d779069fecfd25,99888.69300000001
job_d6c625306257a999,102014.06400000003
job_7df00f705ccac01b,79665.088
job_3c9a7164f73a9cb2,192870.0
job_6f2c00080f57fb1e,100502.847
job_19a2dc23b75e0514,78849.273
job_2c93f5cdd39afb24,104506.87599999999
job_236412af89069b52,99397.964
job_83a65cd46ab357ad,108102.998
job_9b29aa9321c23fa9,173935.65
job_a005b716cd9d85f1,105792.856
job_8f073f640eb8bf89,105303.17
job_fc7ac1c8c1249464,103828.87199999999
job_d1f7895aa29c9623,167333.495
job_9bf1d7745b9b4d23,106452.365
job_d5c60d79d28e56ab,100465.885
job_7876fe2d738c46b1,108165.459
job_45379b4f2dffe800,106716.52
job_9d285f54877a5623,103706.955
job_9e311f96b70d2525,95651.175
job_2c547fcd8d9bd97e,106664.371
job_14dfcce7e80f5754,113160.05285000001
job_0300e3da0dcd6004,103566.87
job_9b7bae014bccbc1e,70036.91028333333
job_af391e54ac88ab2d,105693.406
job_26005af5cc5ed30e,72537.5
job_737df354210c97cf,45845.34800000002
job_fd50812cdf0ace5a,105174.476
job_5256abe489113255,104385.694
job_9686b8703caae82d,106801.258
job_5c55b9aa48ccbaab,104376.23599999999
job_64c934a9667f0220,185621.065
job_ba47c9382522a13d,104142.451
job_ca0bf722da9ff98e,104897.295
job_648b70c59bfc2a6d,104574.8
job_80a222927f0b1f95,109584.55066666666
job_ee491f7d523395e7,79215.336
